http://purl.obolibrary.org/obo/FOODON_03316937,http://purl.obolibrary.org/obo/FOODON_03317450
http://purl.obolibrary.org/obo/FOODON_03543377,http://purl.obolibrary.org/obo/FOODON_03543374
http://purl.obolibrary.org/obo/NCBITaxon_598664,http://purl.obolibrary.org/obo/FOODON_03413819
http://purl.obolibrary.org/obo/FOODON_03311164,http://purl.obolibrary.org/obo/FOODON_00001684
http://purl.obolibrary.org/obo/FOODON_03411646,http://purl.obolibrary.org/obo/FOODON_03411018
http://purl.obolibrary.org/obo/NCBITaxon_117916,http://purl.obolibrary.org/obo/NCBITaxon_282414
http://purl.obolibrary.org/obo/FOODON_03542592,http://purl.obolibrary.org/obo/FOODON_03542588
http://purl.obolibrary.org/obo/FOODON_03542832,http://purl.obolibrary.org/obo/FOODON_03542792
http://purl.obolibrary.org/obo/CHEBI_30879,http://purl.obolibrary.org/obo/CHEBI_33822
http://purl.obolibrary.org/obo/FOODON_03303631,http://purl.obolibrary.org/obo/FOODON_00001814
http://purl.obolibrary.org/obo/FOODON_03542639,http://purl.obolibrary.org/obo/FOODON_03542636
http://purl.obolibrary.org/obo/FOODON_00003260,http://purl.obolibrary.org/obo/FOODON_03306648
http://purl.obolibrary.org/obo/FOODON_03316875,http://purl.obolibrary.org/obo/FOODON_00001775
http://purl.obolibrary.org/obo/FOODON_03308923,http://purl.obolibrary.org/obo/FOODON_00001980
http://purl.obolibrary.org/obo/FOODON_03302860,http://purl.obolibrary.org/obo/FOODON_00002348
http://purl.obolibrary.org/obo/FOODON_03541805,http://purl.obolibrary.org/obo/FOODON_03541804
http://purl.obolibrary.org/obo/CHEBI_15841,http://purl.obolibrary.org/obo/CHEBI_33839
http://purl.obolibrary.org/obo/CHEBI_51143,http://purl.obolibrary.org/obo/CHEBI_33302
http://purl.obolibrary.org/obo/FOODON_03307412,http://purl.obolibrary.org/obo/FOODON_00002040
http://purl.obolibrary.org/obo/FOODON_03401392,http://purl.obolibrary.org/obo/FOODON_03401012
http://purl.obolibrary.org/obo/FOODON_03305181,http://purl.obolibrary.org/obo/FOODON_03301611
http://purl.obolibrary.org/obo/FOODON_03401504,http://purl.obolibrary.org/obo/FOODON_03401338
http://purl.obolibrary.org/obo/FOODON_03543457,http://purl.obolibrary.org/obo/FOODON_03543454
http://purl.obolibrary.org/obo/FOODON_03542408,http://purl.obolibrary.org/obo/FOODON_03542407
http://purl.obolibrary.org/obo/NCBITaxon_76071,http://purl.obolibrary.org/obo/NCBITaxon_1489913
http://purl.obolibrary.org/obo/FOODON_00001225,http://purl.obolibrary.org/obo/FOODON_00001039
http://purl.obolibrary.org/obo/FOODON_03306729,http://purl.obolibrary.org/obo/FOODON_00001955
http://purl.obolibrary.org/obo/FOODON_03401071,http://purl.obolibrary.org/obo/FOODON_03401067
http://purl.obolibrary.org/obo/FOODON_03309836,http://purl.obolibrary.org/obo/FOODON_03303115
http://purl.obolibrary.org/obo/NCBITaxon_195615,http://purl.obolibrary.org/obo/FOODON_03411532
http://purl.obolibrary.org/obo/FOODON_03310205,http://purl.obolibrary.org/obo/FOODON_00001001
http://purl.obolibrary.org/obo/FOODON_03543157,http://purl.obolibrary.org/obo/FOODON_03401895
http://purl.obolibrary.org/obo/FOODON_03316465,http://purl.obolibrary.org/obo/FOODON_00001917
http://purl.obolibrary.org/obo/FOODON_03302882,http://purl.obolibrary.org/obo/FOODON_03301585
http://purl.obolibrary.org/obo/FOODON_03541976,http://purl.obolibrary.org/obo/FOODON_03541963
http://purl.obolibrary.org/obo/FOODON_03317395,http://purl.obolibrary.org/obo/FOODON_00001041
http://purl.obolibrary.org/obo/PO_0004542,http://purl.obolibrary.org/obo/PO_0025029
http://purl.obolibrary.org/obo/FOODON_03311468,http://purl.obolibrary.org/obo/FOODON_00003301
http://purl.obolibrary.org/obo/FOODON_03316983,http://purl.obolibrary.org/obo/FOODON_00002270
http://purl.obolibrary.org/obo/FOODON_03308545,http://purl.obolibrary.org/obo/FOODON_00002227
http://purl.obolibrary.org/obo/NCBITaxon_150433,http://purl.obolibrary.org/obo/NCBITaxon_6734
http://purl.obolibrary.org/obo/NCBITaxon_1170222,http://purl.obolibrary.org/obo/FOODON_03414282
http://purl.obolibrary.org/obo/CHEBI_33890,http://purl.obolibrary.org/obo/CHEBI_33888
http://purl.obolibrary.org/obo/FOODON_00002584,http://purl.obolibrary.org/obo/FOODON_03310273
http://purl.obolibrary.org/obo/FOODON_03541535,http://purl.obolibrary.org/obo/FOODON_03541533
http://purl.obolibrary.org/obo/FOODON_03316211,http://purl.obolibrary.org/obo/FOODON_00002340
http://purl.obolibrary.org/obo/NCBITaxon_302047,http://purl.obolibrary.org/obo/NCBITaxon_8160
http://purl.obolibrary.org/obo/FOODON_03308292,http://purl.obolibrary.org/obo/FOODON_00002255
http://purl.obolibrary.org/obo/FOODON_03460141,http://purl.obolibrary.org/obo/FOODON_03460111
http://purl.obolibrary.org/obo/NCBITaxon_23207,http://purl.obolibrary.org/obo/NCBITaxon_3754
http://purl.obolibrary.org/obo/NCBITaxon_224705,http://purl.obolibrary.org/obo/FOODON_03413856
http://purl.obolibrary.org/obo/FOODON_00002047,http://purl.obolibrary.org/obo/FOODON_00002145
http://purl.obolibrary.org/obo/FOODON_03411383,http://purl.obolibrary.org/obo/FOODON_03411581
http://purl.obolibrary.org/obo/FOODON_00001950,http://purl.obolibrary.org/obo/FOODON_00001248
http://purl.obolibrary.org/obo/FOODON_03301623,http://purl.obolibrary.org/obo/FOODON_03305984
http://purl.obolibrary.org/obo/FOODON_03316799,http://purl.obolibrary.org/obo/FOODON_03301611
http://purl.obolibrary.org/obo/NCBITaxon_213384,http://purl.obolibrary.org/obo/NCBITaxon_117861
http://purl.obolibrary.org/obo/NCBITaxon_4120,http://purl.obolibrary.org/obo/FOODON_03411018
http://purl.obolibrary.org/obo/FOODON_03304877,http://purl.obolibrary.org/obo/FOODON_03301631
http://purl.obolibrary.org/obo/FOODON_00003445,http://purl.obolibrary.org/obo/PO_0025476
http://purl.obolibrary.org/obo/FOODON_03306803,http://purl.obolibrary.org/obo/FOODON_00002115
http://purl.obolibrary.org/obo/FOODON_03307187,http://purl.obolibrary.org/obo/FOODON_00001170
http://purl.obolibrary.org/obo/FOODON_03414630,http://purl.obolibrary.org/obo/FOODON_03411331
http://purl.obolibrary.org/obo/FOODON_03306905,http://purl.obolibrary.org/obo/FOODON_03301352
http://purl.obolibrary.org/obo/NCBITaxon_102804,http://purl.obolibrary.org/obo/NCBITaxon_4210
http://purl.obolibrary.org/obo/CHEBI_27897,http://purl.obolibrary.org/obo/CHEBI_33856
http://purl.obolibrary.org/obo/FOODON_03307605,http://purl.obolibrary.org/obo/FOODON_03315615
http://purl.obolibrary.org/obo/FOODON_03316011,http://purl.obolibrary.org/obo/FOODON_00001579
http://purl.obolibrary.org/obo/FOODON_03302343,http://purl.obolibrary.org/obo/FOODON_03301054
http://purl.obolibrary.org/obo/FOODON_03317227,http://purl.obolibrary.org/obo/FOODON_03301889
http://purl.obolibrary.org/obo/FOODON_03541241,http://purl.obolibrary.org/obo/FOODON_03541238
http://purl.obolibrary.org/obo/FOODON_03490189,http://purl.obolibrary.org/obo/FOODON_03490151
http://purl.obolibrary.org/obo/FOODON_03400806,http://purl.obolibrary.org/obo/FOODON_03400805
http://purl.obolibrary.org/obo/FOODON_03543566,http://purl.obolibrary.org/obo/FOODON_03543565
http://purl.obolibrary.org/obo/FOODON_03306684,http://purl.obolibrary.org/obo/FOODON_00002069
http://purl.obolibrary.org/obo/FOODON_03317337,http://purl.obolibrary.org/obo/FOODON_00001282
http://purl.obolibrary.org/obo/FOODON_03544451,http://purl.obolibrary.org/obo/FOODON_03544444
http://purl.obolibrary.org/obo/FOODON_03400276,http://purl.obolibrary.org/obo/FOODON_03400105
http://purl.obolibrary.org/obo/FOODON_03544413,http://purl.obolibrary.org/obo/FOODON_03544180
http://purl.obolibrary.org/obo/FOODON_03414332,http://purl.obolibrary.org/obo/FOODON_03411566
http://purl.obolibrary.org/obo/NCBITaxon_2037,http://purl.obolibrary.org/obo/NCBITaxon_1760
http://purl.obolibrary.org/obo/FOODON_03414401,http://purl.obolibrary.org/obo/FOODON_03412972
http://purl.obolibrary.org/obo/FOODON_03310815,http://purl.obolibrary.org/obo/FOODON_00002339
http://purl.obolibrary.org/obo/FOODON_03413791,http://purl.obolibrary.org/obo/FOODON_03412034
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103180,http://purl.obolibrary.org/obo/OBI_0000658
http://purl.obolibrary.org/obo/FOODON_03302517,http://purl.obolibrary.org/obo/FOODON_00001772
http://purl.obolibrary.org/obo/FOODON_03540023,http://purl.obolibrary.org/obo/FOODON_03540016
http://purl.obolibrary.org/obo/FOODON_03310030,http://purl.obolibrary.org/obo/FOODON_00002271
http://purl.obolibrary.org/obo/FOODON_03301656,http://purl.obolibrary.org/obo/FOODON_00001770
http://purl.obolibrary.org/obo/NCBITaxon_7848,http://purl.obolibrary.org/obo/NCBITaxon_7844
http://purl.obolibrary.org/obo/FOODON_03311800,http://purl.obolibrary.org/obo/FOODON_03309927
http://purl.obolibrary.org/obo/FOODON_03542609,http://purl.obolibrary.org/obo/FOODON_03542595
http://purl.obolibrary.org/obo/FOODON_00001203,http://purl.obolibrary.org/obo/FOODON_00001209
http://purl.obolibrary.org/obo/FOODON_03540853,http://purl.obolibrary.org/obo/FOODON_03540852
http://purl.obolibrary.org/obo/CHEBI_24041,http://purl.obolibrary.org/obo/CHEBI_37010
http://purl.obolibrary.org/obo/NCBITaxon_6715,http://purl.obolibrary.org/obo/NCBITaxon_6713
http://purl.obolibrary.org/obo/NCBITaxon_4454,http://purl.obolibrary.org/obo/NCBITaxon_16360
http://purl.obolibrary.org/obo/NCBITaxon_4020,http://purl.obolibrary.org/obo/NCBITaxon_4019
http://purl.obolibrary.org/obo/FOODON_03305563,http://purl.obolibrary.org/obo/FOODON_00002339
http://purl.obolibrary.org/obo/FOODON_03308547,http://purl.obolibrary.org/obo/FOODON_00002227
http://purl.obolibrary.org/obo/FOODON_03311370,http://purl.obolibrary.org/obo/FOODON_00001895
http://purl.obolibrary.org/obo/NCBITaxon_549588,http://purl.obolibrary.org/obo/FOODON_03412405
http://purl.obolibrary.org/obo/FOODON_00001764,http://purl.obolibrary.org/obo/FOODON_00002330
http://purl.obolibrary.org/obo/FOODON_03500033,http://purl.obolibrary.org/obo/FOODON_03500036
http://purl.obolibrary.org/obo/NCBITaxon_1489931,http://purl.obolibrary.org/obo/NCBITaxon_1489922
http://purl.obolibrary.org/obo/NCBITaxon_257723,http://purl.obolibrary.org/obo/NCBITaxon_497223
http://purl.obolibrary.org/obo/FOODON_03540566,http://purl.obolibrary.org/obo/FOODON_03540564
http://purl.obolibrary.org/obo/FOODON_03308078,http://purl.obolibrary.org/obo/FOODON_00002239
http://purl.obolibrary.org/obo/FOODON_03414896,http://purl.obolibrary.org/obo/FOODON_03411237
http://purl.obolibrary.org/obo/FOODON_03543225,http://purl.obolibrary.org/obo/FOODON_03543220
http://purl.obolibrary.org/obo/FOODON_03414786,http://purl.obolibrary.org/obo/FOODON_03413359
http://purl.obolibrary.org/obo/FOODON_03306098,http://purl.obolibrary.org/obo/FOODON_00001156
http://purl.obolibrary.org/obo/FOODON_03306607,http://purl.obolibrary.org/obo/FOODON_00002054
http://purl.obolibrary.org/obo/NCBITaxon_6605,http://purl.obolibrary.org/obo/NCBITaxon_6447
http://purl.obolibrary.org/obo/FOODON_03309324,http://purl.obolibrary.org/obo/FOODON_00002163
http://purl.obolibrary.org/obo/FOODON_03302097,http://purl.obolibrary.org/obo/FOODON_00001701
http://purl.obolibrary.org/obo/NCBITaxon_154498,http://purl.obolibrary.org/obo/FOODON_03413377
http://purl.obolibrary.org/obo/NCBITaxon_8073,http://purl.obolibrary.org/obo/NCBITaxon_8072
http://purl.obolibrary.org/obo/NCBITaxon_179358,http://purl.obolibrary.org/obo/NCBITaxon_179357
http://purl.obolibrary.org/obo/FOODON_03541660,http://purl.obolibrary.org/obo/FOODON_03541640
http://purl.obolibrary.org/obo/FOODON_00003358,http://purl.obolibrary.org/obo/GENEPIO_0002752
http://purl.obolibrary.org/obo/FOODON_03540655,http://purl.obolibrary.org/obo/FOODON_03540651
http://purl.obolibrary.org/obo/FOODON_03305627,http://purl.obolibrary.org/obo/FOODON_03309861
http://purl.obolibrary.org/obo/FOODON_03543375,http://purl.obolibrary.org/obo/FOODON_03543374
http://purl.obolibrary.org/obo/CHEBI_32112,http://purl.obolibrary.org/obo/FOODON_03412972
http://purl.obolibrary.org/obo/FOODON_03544452,http://purl.obolibrary.org/obo/FOODON_03544444
http://purl.obolibrary.org/obo/NCBITaxon_6584,http://purl.obolibrary.org/obo/NCBITaxon_6581
http://purl.obolibrary.org/obo/CHEBI_35196,http://purl.obolibrary.org/obo/CHEBI_51143
http://purl.obolibrary.org/obo/FOODON_03315200,http://purl.obolibrary.org/obo/FOODON_00002114
http://purl.obolibrary.org/obo/FOODON_03301121,http://purl.obolibrary.org/obo/FOODON_00001040
http://purl.obolibrary.org/obo/PO_0009084,http://purl.obolibrary.org/obo/PO_0009007
http://purl.obolibrary.org/obo/FOODON_03306453,http://purl.obolibrary.org/obo/FOODON_03315649
http://purl.obolibrary.org/obo/FOODON_03543404,http://purl.obolibrary.org/obo/FOODON_03543403
http://purl.obolibrary.org/obo/FOODON_03311873,http://purl.obolibrary.org/obo/FOODON_00001127
http://purl.obolibrary.org/obo/FOODON_03413030,http://purl.obolibrary.org/obo/FOODON_03412972
http://purl.obolibrary.org/obo/FOODON_00001586,http://purl.obolibrary.org/obo/FOODON_00001762
http://purl.obolibrary.org/obo/NCBITaxon_115466,http://purl.obolibrary.org/obo/FOODON_03413387
http://purl.obolibrary.org/obo/NCBITaxon_288641,http://purl.obolibrary.org/obo/NCBITaxon_59756
http://purl.obolibrary.org/obo/FOODON_03414273,http://purl.obolibrary.org/obo/FOODON_03411041
http://purl.obolibrary.org/obo/NCBITaxon_109716,http://purl.obolibrary.org/obo/NCBITaxon_30862
http://purl.obolibrary.org/obo/FOODON_03301647,http://purl.obolibrary.org/obo/ENVO_00003064
http://purl.obolibrary.org/obo/FOODON_03401815,http://purl.obolibrary.org/obo/FOODON_03401383
http://purl.obolibrary.org/obo/FOODON_03414737,http://purl.obolibrary.org/obo/FOODON_03413378
http://purl.obolibrary.org/obo/FOODON_03401548,http://purl.obolibrary.org/obo/FOODON_03401376
http://purl.obolibrary.org/obo/FOODON_03490115,http://purl.obolibrary.org/obo/FOODON_03490116
http://purl.obolibrary.org/obo/NCBITaxon_99302,http://purl.obolibrary.org/obo/FOODON_03411024
http://purl.obolibrary.org/obo/FOODON_03542812,http://purl.obolibrary.org/obo/FOODON_03542792
http://purl.obolibrary.org/obo/FOODON_03414580,http://purl.obolibrary.org/obo/NCBITaxon_976
http://purl.obolibrary.org/obo/FOODON_03310487,http://purl.obolibrary.org/obo/FOODON_00001872
http://purl.obolibrary.org/obo/FOODON_03305574,http://purl.obolibrary.org/obo/FOODON_03310961
http://purl.obolibrary.org/obo/FOODON_03309785,http://purl.obolibrary.org/obo/FOODON_00001845
http://purl.obolibrary.org/obo/FOODON_03412338,http://purl.obolibrary.org/obo/FOODON_03413358
http://purl.obolibrary.org/obo/NCBITaxon_8180,http://purl.obolibrary.org/obo/NCBITaxon_1545897
http://purl.obolibrary.org/obo/FOODON_03302818,http://purl.obolibrary.org/obo/FOODON_03315302
http://purl.obolibrary.org/obo/ENVO_01001788,http://purl.obolibrary.org/obo/ENVO_01000320
http://purl.obolibrary.org/obo/FOODON_03308223,http://purl.obolibrary.org/obo/FOODON_00002075
http://purl.obolibrary.org/obo/NCBITaxon_9775,http://purl.obolibrary.org/obo/NCBITaxon_9774
http://purl.obolibrary.org/obo/FOODON_03304515,http://purl.obolibrary.org/obo/FOODON_00002244
http://purl.obolibrary.org/obo/FOODON_03304033,http://purl.obolibrary.org/obo/FOODON_03301217
http://purl.obolibrary.org/obo/FOODON_03317214,http://purl.obolibrary.org/obo/FOODON_00001013
http://purl.obolibrary.org/obo/FOODON_03542196,http://purl.obolibrary.org/obo/FOODON_03542194
http://purl.obolibrary.org/obo/FOODON_00003402,http://purl.obolibrary.org/obo/FOODON_00002403
http://purl.obolibrary.org/obo/FOODON_00002822,http://purl.obolibrary.org/obo/FOODON_00002165
http://purl.obolibrary.org/obo/FOODON_03510255,http://purl.obolibrary.org/obo/FOODON_03510250
http://purl.obolibrary.org/obo/NCBITaxon_29710,http://purl.obolibrary.org/obo/FOODON_03413396
http://purl.obolibrary.org/obo/FOODON_03541571,http://purl.obolibrary.org/obo/FOODON_03541569
http://purl.obolibrary.org/obo/FOODON_03411366,http://purl.obolibrary.org/obo/FOODON_03411179
http://purl.obolibrary.org/obo/FOODON_03543766,http://purl.obolibrary.org/obo/FOODON_03543760
http://purl.obolibrary.org/obo/FOODON_03414053,http://purl.obolibrary.org/obo/FOODON_03411565
http://purl.obolibrary.org/obo/FOODON_03542730,http://purl.obolibrary.org/obo/FOODON_03542724
http://purl.obolibrary.org/obo/NCBITaxon_76966,http://purl.obolibrary.org/obo/FOODON_03411530
http://purl.obolibrary.org/obo/FOODON_00001157,http://purl.obolibrary.org/obo/FOODON_00001140
http://purl.obolibrary.org/obo/FOODON_00002535,http://purl.obolibrary.org/obo/FOODON_00002351
http://purl.obolibrary.org/obo/FOODON_03420181,http://purl.obolibrary.org/obo/FOODON_03420144
http://purl.obolibrary.org/obo/FOODON_03307078,http://purl.obolibrary.org/obo/FOODON_00001286
http://purl.obolibrary.org/obo/FOODON_03541524,http://purl.obolibrary.org/obo/FOODON_03541510
http://purl.obolibrary.org/obo/FOODON_03460128,http://purl.obolibrary.org/obo/FOODON_00001304
http://purl.obolibrary.org/obo/FOODON_03304389,http://purl.obolibrary.org/obo/FOODON_00001771
http://purl.obolibrary.org/obo/CHEBI_17992,http://purl.obolibrary.org/obo/FOODON_03420108
http://purl.obolibrary.org/obo/FOODON_03544012,http://purl.obolibrary.org/obo/FOODON_03543998
http://purl.obolibrary.org/obo/FOODON_03307309,http://purl.obolibrary.org/obo/FOODON_00001967
http://purl.obolibrary.org/obo/PO_0025571,http://purl.obolibrary.org/obo/PO_0009012
http://purl.obolibrary.org/obo/FOODON_03413921,http://purl.obolibrary.org/obo/FOODON_03412650
http://purl.obolibrary.org/obo/FOODON_03415097,http://purl.obolibrary.org/obo/FOODON_03415094
http://purl.obolibrary.org/obo/NCBITaxon_321164,http://purl.obolibrary.org/obo/FOODON_03413973
http://purl.obolibrary.org/obo/FOODON_00001173,http://purl.obolibrary.org/obo/FOODON_00001015
http://purl.obolibrary.org/obo/FOODON_03305513,http://purl.obolibrary.org/obo/FOODON_03301054
http://purl.obolibrary.org/obo/NCBITaxon_102976,http://purl.obolibrary.org/obo/FOODON_03412844
http://purl.obolibrary.org/obo/FOODON_03302851,http://purl.obolibrary.org/obo/FOODON_03301585
http://purl.obolibrary.org/obo/FOODON_00002619,http://purl.obolibrary.org/obo/FOODON_03310272
http://purl.obolibrary.org/obo/FOODON_03542926,http://purl.obolibrary.org/obo/FOODON_03542920
http://purl.obolibrary.org/obo/FOODON_03401421,http://purl.obolibrary.org/obo/FOODON_03401367
http://purl.obolibrary.org/obo/FOODON_03490375,http://purl.obolibrary.org/obo/FOODON_03490374
http://purl.obolibrary.org/obo/FOODON_03544328,http://purl.obolibrary.org/obo/FOODON_03544180
http://purl.obolibrary.org/obo/FOODON_03400952,http://purl.obolibrary.org/obo/FOODON_03400951
http://purl.obolibrary.org/obo/FOODON_03308821,http://purl.obolibrary.org/obo/FOODON_03301837
http://purl.obolibrary.org/obo/NCBITaxon_52570,http://purl.obolibrary.org/obo/FOODON_03411179
http://purl.obolibrary.org/obo/FOODON_03400690,http://purl.obolibrary.org/obo/FOODON_03400356
http://purl.obolibrary.org/obo/FOODON_03414723,http://purl.obolibrary.org/obo/FOODON_03414719
http://purl.obolibrary.org/obo/FOODON_03317526,http://purl.obolibrary.org/obo/FOODON_03316161
http://purl.obolibrary.org/obo/PATO_0001888,http://purl.obolibrary.org/obo/PATO_0001548
http://purl.obolibrary.org/obo/GAZ_00000555,http://purl.obolibrary.org/obo/GAZ_00000457
http://purl.obolibrary.org/obo/FOODON_03541467,http://purl.obolibrary.org/obo/FOODON_03541455
http://purl.obolibrary.org/obo/FOODON_03302462,http://purl.obolibrary.org/obo/FOODON_03301054
http://purl.obolibrary.org/obo/FOODON_03307224,http://purl.obolibrary.org/obo/FOODON_03304850
http://purl.obolibrary.org/obo/FOODON_03401494,http://purl.obolibrary.org/obo/FOODON_03401338
http://purl.obolibrary.org/obo/FOODON_03307411,http://purl.obolibrary.org/obo/FOODON_00002041
http://purl.obolibrary.org/obo/FOODON_03543842,http://purl.obolibrary.org/obo/FOODON_03543838
http://purl.obolibrary.org/obo/FOODON_03530176,http://purl.obolibrary.org/obo/FOODON_00002470
http://purl.obolibrary.org/obo/CHEBI_24532,http://purl.obolibrary.org/obo/CHEBI_5686
http://purl.obolibrary.org/obo/FOODON_03543130,http://purl.obolibrary.org/obo/FOODON_03543120
http://purl.obolibrary.org/obo/FOODON_03400185,http://purl.obolibrary.org/obo/FOODON_03400187
http://purl.obolibrary.org/obo/FOODON_03310626,http://purl.obolibrary.org/obo/FOODON_00001041
http://purl.obolibrary.org/obo/NCBITaxon_500316,http://purl.obolibrary.org/obo/FOODON_03411081
http://purl.obolibrary.org/obo/NCBITaxon_58933,http://purl.obolibrary.org/obo/NCBITaxon_4564
http://purl.obolibrary.org/obo/FOODON_03411493,http://purl.obolibrary.org/obo/FOODON_03411179
http://purl.obolibrary.org/obo/FOODON_03309182,http://purl.obolibrary.org/obo/FOODON_00001248
http://purl.obolibrary.org/obo/NCBITaxon_28509,http://purl.obolibrary.org/obo/FOODON_03413359
http://purl.obolibrary.org/obo/FOODON_03542809,http://purl.obolibrary.org/obo/FOODON_03542792
http://purl.obolibrary.org/obo/FOODON_03540368,http://purl.obolibrary.org/obo/FOODON_03540367
http://purl.obolibrary.org/obo/FOODON_03540831,http://purl.obolibrary.org/obo/FOODON_03540828
http://purl.obolibrary.org/obo/NCBITaxon_7865,http://purl.obolibrary.org/obo/NCBITaxon_7864
http://purl.obolibrary.org/obo/FOODON_03541172,http://purl.obolibrary.org/obo/FOODON_03541169
http://purl.obolibrary.org/obo/FOODON_03430135,http://purl.obolibrary.org/obo/FOODON_03430103
http://purl.obolibrary.org/obo/PATO_0000384,http://purl.obolibrary.org/obo/PATO_0001894
http://purl.obolibrary.org/obo/FOODON_03309725,http://purl.obolibrary.org/obo/FOODON_00002179
http://purl.obolibrary.org/obo/GAZ_00002901,http://purl.obolibrary.org/obo/NCIT_C25464
http://purl.obolibrary.org/obo/FOODON_03310107,http://purl.obolibrary.org/obo/FOODON_03301577
http://purl.obolibrary.org/obo/FOODON_03430154,http://purl.obolibrary.org/obo/FOODON_00001002
http://purl.obolibrary.org/obo/FOODON_03306294,http://purl.obolibrary.org/obo/FOODON_03301005
http://purl.obolibrary.org/obo/FOODON_03311587,http://purl.obolibrary.org/obo/FOODON_00001241
http://purl.obolibrary.org/obo/UBERON_0018379,http://purl.obolibrary.org/obo/UBERON_0002548
http://purl.obolibrary.org/obo/FOODON_03310363,http://purl.obolibrary.org/obo/FOODON_03301568
http://purl.obolibrary.org/obo/FOODON_03543076,http://purl.obolibrary.org/obo/FOODON_03543068
http://purl.obolibrary.org/obo/FOODON_03315893,http://purl.obolibrary.org/obo/FOODON_00001620
http://purl.obolibrary.org/obo/FOODON_00002348,http://purl.obolibrary.org/obo/FOODON_00002347
http://purl.obolibrary.org/obo/FOODON_03542331,http://purl.obolibrary.org/obo/FOODON_03542330
http://purl.obolibrary.org/obo/FOODON_03305667,http://purl.obolibrary.org/obo/FOODON_00001045
http://purl.obolibrary.org/obo/FOODON_00002260,http://purl.obolibrary.org/obo/FOODON_00002129
http://purl.obolibrary.org/obo/FOODON_03315342,http://purl.obolibrary.org/obo/FOODON_00001278
http://purl.obolibrary.org/obo/FOODON_03401526,http://purl.obolibrary.org/obo/FOODON_03401372
http://purl.obolibrary.org/obo/FOODON_03303696,http://purl.obolibrary.org/obo/FOODON_00001778
http://purl.obolibrary.org/obo/FOODON_03302107,http://purl.obolibrary.org/obo/FOODON_00002339
http://purl.obolibrary.org/obo/FOODON_00001825,http://purl.obolibrary.org/obo/FOODON_00001947
http://purl.obolibrary.org/obo/FOODON_03400839,http://purl.obolibrary.org/obo/FOODON_03400835
http://purl.obolibrary.org/obo/FOODON_03401352,http://purl.obolibrary.org/obo/FOODON_03401396
http://purl.obolibrary.org/obo/FOODON_00002743,http://purl.obolibrary.org/obo/FOODON_00001183
http://purl.obolibrary.org/obo/FOODON_03401528,http://purl.obolibrary.org/obo/FOODON_03401373
http://purl.obolibrary.org/obo/FOODON_00003155,http://purl.obolibrary.org/obo/FOODON_00002165
http://purl.obolibrary.org/obo/FOODON_03306256,http://purl.obolibrary.org/obo/FOODON_00002022
http://purl.obolibrary.org/obo/FOODON_03309461,http://purl.obolibrary.org/obo/FOODON_00002295
http://purl.obolibrary.org/obo/FOODON_00002137,http://purl.obolibrary.org/obo/FOODON_00002253
http://purl.obolibrary.org/obo/FOODON_03541671,http://purl.obolibrary.org/obo/FOODON_03541660
http://purl.obolibrary.org/obo/FOODON_03412219,http://purl.obolibrary.org/obo/FOODON_03412218
http://purl.obolibrary.org/obo/FOODON_03306008,http://purl.obolibrary.org/obo/FOODON_00001872
